semantics_id,sentence_id,hanji,lomaji,mandarin
22199,63124,"""退休遐久矣，閣叫我落去舞遐大注，我都毋是咧「食飽換枵」閣。""","""Thè-hiu hiah kú--ah, koh kiò guá lo̍h-khì bú hiah tuā tù, guá to m̄ sī teh “tsia̍h-pá uānn iau” koh.""","""退休那麼久了，還叫我搞那麼大的事情，我又不是「吃飽撐著沒事幹」。"""
21697,62927,"""人講：「食緊挵破碗。」做代誌毋好按呢兇兇狂狂，著先想予較斟酌咧才來做。""","""Lâng kóng, “Tsia̍h-kín lòng-phuà uánn.” Tsò tāi-tsì m̄-hó án-ne hiong-hiong-kông-kông, tio̍h sing siūnn hōo khah tsim-tsiok--leh tsiah lâi tsò.""","""人家說：「吃得太快容易打破碗。」做事情不要這樣莽莽撞撞的，得先仔細考慮再來做。"""
21697,62928,"""做代誌若干焦想欲趕緊成功，煞無欲照步來，是會「食緊挵破碗」喔！""","""Tsò tāi-tsì nā kan-na siūnn-beh kuánn-kín sîng-kong, suah bô beh tsiàu-pōo-lâi, sī ē “tsia̍h-kín lòng-phuà uánn”--ooh!""","""做事情如果一心只想著要快點成功，卻沒有按部就班，小心「欲速則不達」喔！"""
21698,62842,"""古早嫁娶的風俗誠心適，新娘暗頓愛佇房間內底食，好命婆捀幾項仔飯菜入來，有雞肉、鰇魚，閣會講好話：「食雞，會起家；食鰇魚，生囡仔好育飼。」予新娘止飢兼祝賀。""","""Kóo-tsá kè-tshuā ê hong-sio̍k tsiânn sim-sik, sin-niû àm-tǹg ài tī pâng-king lāi-té tsia̍h, hó-miā-pô phâng kuí-hāng-á pn̄g-tshài ji̍p--lâi, ū ke-bah, jiû-hî, koh ē kóng hó-uē, “Tsia̍h ke, ē khí-ke; tsia̍h jiû-hî, senn gín-á hó io-tshī.” Hōo sin-niû tsí-ki kiam tsiok-hō.""","""舊時結婚的風俗很有趣，新娘的晚餐要在臥室裡吃，喜娘會端幾樣飯菜進來，有雞肉、魷魚，還會說吉祥話：「吃雞，會建立家庭；吃魷魚，生出來的孩子會很好養育。」給新娘墊墊肚子兼祝福。"""
21699,63125,"""你看彼个查埔囡仔目睭金金咧相彼塊紅龜粿，喙瀾強欲津落來矣，閣「枵鬼假細膩」講伊無愛食。""","""Lí khuànn hit ê tsa-poo gín-á ba̍k-tsiu  kim-kim teh siòng hit tè âng-ku-kué, tshuì-nuā kiōng-beh tin--lo̍h-lâi--ah, koh “iau-kuí ké sè-jī” kóng i bô ài tsia̍h.""","""你看那個男孩張大眼睛一直看著那塊紅龜粿，口水都快滴下來了，還「假惺惺」說他不要吃。"""
21699,63126,"""阿德，逐家攏嘛知影你熱心閣愛出風頭，老師問講啥人欲做班長，你毋就緊攑手，莫閣「枵鬼假細膩」矣啦！""","""A-tik, ta̍k-ke lóng mā tsai-iánn lí jia̍t-sim koh ài tshut-hong-thâu, lāu-su mn̄g kóng siánn-lâng beh tsò pan-tiúnn, lí m̄-tō kín gia̍h-tshiú, mài koh “iau-kuí ké sè-jī”--ah--lah!""","""阿德，大家都知道你熱心又喜歡出風頭，老師問誰要當班長，你還不趕緊舉手，不要再「惺惺作態」了啦！"""
21700,62929,"""現代人囡仔生少，攏嘛顧牢牢、惜命命，有時就會寵倖過頭。人講「倖豬夯灶，倖囝不孝」，現代爸母著愛謹記在心。""","""Hiān-tāi-lâng gín-á senn tsió, lóng mā kòo-tiâu-tiâu, sioh-miā-miā, ū-sî tō ē thíng-sīng kuè-thâu. Lâng kóng “sīng ti giâ tsàu, sīng kiánn put-hàu”, hiān-tāi pē-bú tio̍h-ài kín-kì tsāi sim.""","""現代人孩子生得少，總是百般呵護、萬般疼惜，有時就會溺愛過頭，人家說「寵豬頂灶，寵兒不孝」，現代父母得要謹記在心。"""
21700,62930,"""𪜶翁仔某足疼囝，囡仔吵欲挃啥就予伊，這馬𪜶老矣身體無好，囡仔攏講無閒通來看𪜶，有影是「倖豬夯灶，倖囝不孝」。""","""In ang-á-bóo tsiok thiànn kiánn, gín-á tshá beh ti̍h siánn tō hōo--i, tsit-má in lāu--ah sin-thé bô hó, gín-á lóng kóng bô-îng thang lâi khuànn--in, ū-iánn sī “sīng ti giâ tsàu, sīng kiánn put-hàu”.""","""他們夫妻倆很疼小孩，孩子吵著說要什麼就給他，現在他們老了身體不好，孩子都說太忙沒法子來看他們，真是「寵豬頂灶，寵兒不孝」。"""
21701,63266,"""你毋通叫是彼个少年家「倒吊無墨水」呢，人伊讀冊誠綿爛，學問飽滇閣袂臭屁。""","""Lí m̄-thang kiò-sī hit ê siàu-liân-ke “tò-tiàu bô ba̍k-tsuí”--neh, lâng i tha̍k-tsheh tsiânn mî-nuā, ha̍k-būn pá-tīnn koh bē tshàu-phuì.""","""你別以為那個年輕人「胸無點墨」喔，他讀書很認真，學問很豐富又不喜歡吹噓。"""
21702,63127,"""𪜶兩个定定咧冤家，啥人知序細因為定定見面，互相意愛，去登記結婚，煞「冤家變親家」。""","""In nn̄g ê tiānn-tiānn teh uan-ke, siánn-lâng tsai sī-sè in-uī tiānn-tiānn kìnn-bīn, hōo-siong ì-ài, khì ting-kì kiat-hun, suah “uan-ke piàn tshin-ke”.""","""他們兩個人時常吵架，誰知雙方後輩卻因為時常見面，互相愛慕，而登記結婚，反而「仇人變親家」。"""
22200,63128,"""這兩个頭家本成為著搶生理來起呸面，想袂到這馬煞「冤家變親家」，合股做生理。""","""Tsit nn̄g ê thâu-ke pún-tsiânn uī-tio̍h tshiúnn sing-lí lâi khí-phuì-bīn, siūnn-bē-kàu tsit-má suah “uan-ke piàn tshin-ke”, ha̍p-kóo tsò-sing-lí.""","""這兩個老闆原本為了搶生意而翻臉，沒想到現在卻「化敵為友」，合夥做生意。"""
21703,63130,"""咱做人愛有「家己栽一欉，較贏看別人」的志氣，萬事靠家己，骨力拍拚，才有成功的一工。""","""Lán tsò-lâng ài ū “ka-kī tsai tsi̍t tsâng, khah iânn khuànn pa̍t-lâng” ê tsì-khì, bān-sū khò ka-kī, kut-la̍t phah-piànn, tsiah ū sîng-kong ê tsi̍t kang.""","""我們做人要有「自食其力」的志氣，凡事都要靠自己，努力打拼，這樣才有成功的一天。"""
21704,62931,"""家己的囝無教示，不時卸世卸眾，閣敢罵厝邊的囡仔歹家教，免講嘛予人剾洗，人講「家己捧屎抹面」就是這款。""","""Ka-kī ê kiánn bô kà-sī, put-sî sià-sì-sià-tsìng, koh kánn mē tshù-pinn ê gín-á pháinn ka-kàu, bián-kóng mā hōo lâng khau-sé, lâng kóng “ka-kī phóng-sái buah-bīn” tō sī tsit khuán.""","""自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。"""
21704,62932,"""咱做人毋通傷膨風，做袂到的代誌千萬毋通講大聲話，若無，是會「家己捧屎抹面」。""","""Lán tsò-lâng m̄-thang siunn phòng-hong, tsò bē kàu ê tāi-tsì tshian-bān m̄-thang kóng tuā-siann-uē, nā-bô, sī ē “ka-kī phóng-sái buah-bīn”.""","""我們做人不要太會吹噓，做不到的事情千萬不要說大話，要不然，可是會「自取其辱」。"""
21705,62933,"""俗語講：「家和萬事興，家亂萬世窮。」因為家庭是每一个人閃風覕雨的所在，家庭和諧氣氛好，人就會快活，做事業毋才會順序。""","""Sio̍k-gí kóng, “Ka hô bān-sū hing, ka luān bān-sè kîng.” In-uī ka-tîng sī muí tsi̍t ê lâng siám-hong bih-hōo ê sóo-tsāi, ka-tîng hô-hâi khì-hun hó, lâng tō ē khuìnn-ua̍h, tsò sū-gia̍p m̄-tsiah ē sūn-sī.""","""俗話說：「家和萬事興，家亂萬世窮。」因為家庭是每一個人的避風港，家庭和諧氣氛好，人便會輕鬆愉快，開創事業才會順利。"""
21705,62934,"""恁毋通閣冤矣啦，人講「家和萬事興，家亂萬世窮」，一家伙仔若是像恁按呢冤家量債，這个家庭早慢會落衰。""","""Lín m̄-thang koh uan--ah--lah, lâng kóng “ka hô bān-sū hing, ka luān bān-sè kîng”, tsi̍t-ke-hué-á nā-sī tshiūnn lín án-ne uan-ke-niû-tsè, tsit ê ka-tîng tsá-bān ē lo̍h-sue.""","""你們不要再吵了啦，人家說「家和萬事興，家亂萬世窮」，一家人如果像你們這樣爭吵不休，這個家庭遲早會倒楣的。"""
21706,63271,"""俗語講：「時到時擔當，無米才煮番薯湯。」這馬煩惱起來囥嘛無較縒，時到便看，才來決定欲按怎做。""","""Sio̍k-gí kóng, “Sî kàu sî tam-tng, bô bí tsiah tsú han-tsî-thng.” Tsit-má huân-ló khí-lâi khǹg mā bô-khah-tsua̍h, sî kàu piān-khuànn, tsiah lâi kuat-tīng beh án-tsuánn tsò.""","""俗語說：「遇事要隨機應變。」現在先煩惱也沒有用，到時見機行事，再決定怎麼做。"""
21707,62935,"""偏僻地區的學校學生少，教職員嘛少，學校內面一个人著兼幾若个工課，就會像人所講的「校長兼摃鐘」。""","""Phian-phiah tē-khu ê ha̍k-hāu ha̍k-sing tsió, kàu-tsit-uân mā tsió, ha̍k-hāu lāi-bīn tsi̍t ê lâng tio̍h kiam kuí-nā ê khang-khuè, tō ē tshiūnn lâng sóo kóng--ê “hāu-tiúnn kiam kòng tsing”.""","""偏僻地區的學校學生少，教職員也少，學校裡一個人要兼好幾項工作，就會像人們所說的「校長兼撞鐘」。"""
21707,62936,"""店面拄開張無偌久，生理好甲，店長嘛「校長兼摃鐘」，佮遐的辛勞仝款，無閒咧應付開幕這段期間的人客。""","""Tiàm-bīn tú khai-tiong bô-guā-kú, sing-lí hó kah, tiàm-tiúnn mā “hāu-tiúnn kiam kòng tsing”, kah hia-ê sin-lô kāng-khuán, bô-îng teh ìng-hù khui-bōo tsit tuānn kî-kan ê lâng-kheh.""","""店面剛開張不久，生意好得不得了，店長也「身兼數職」，跟那些員工一樣，忙著應付開幕這段期間的客人。"""
21708,63272,"""彼間公司的頭家倩阿勇做辛勞，毋但攢三頓予伊食，月俸嘛有照起工發，阿勇煞四界共人講這間公司誠凍霜，正港是「桌頂食飯，桌跤放屎」。""","""Hit king kong-si ê thâu-ke tshiànn A-ióng tsò sin-lô, m̄-nā tshuân sann tǹg hōo i tsia̍h, gue̍h-hōng mā ū tsiàu-khí-kang huat, A-ióng suah sì-kè kā lâng kóng tsit king kong-si tsiânn tàng-sng, tsiànn-káng sī “toh-tíng tsia̍h-pn̄g, toh-kha pàng-sái”.""","""那間公司的老闆聘用阿勇為職員，不僅準備三餐給他們吃，月薪也按規矩發，阿勇卻四處跟別人說這間公司很吝嗇，真的是「受人恩惠而不知報答」。"""
21709,63131,"""拄著無講情理的人，咱毋通受氣，參伊一直計較，「氣死驗無傷」，伊也免擔責任，咱何必家己討艱苦。""","""Tú-tio̍h bô kóng tsîng-lí ê lâng, lán m̄-thang siū-khì, tsham i it-ti̍t kè-kàu, “khì-sí giām bô siong”, i iā bián tann tsik-jīm, lán hô-pit ka-kī thó kan-khóo.""","""遇到不講理的人，我們不要生氣，與他計較，因為「氣死了也驗不出傷痕」，他也不用擔負責任，我們何必自討苦吃。"""
21710,63132,"""天地萬物攏通做咱人的老師，親像「烏仔魚搢水」就啟示咱愛向困難挑戰。""","""Thinn-tē bān-bu̍t lóng thang tsò lán-lâng ê lāu-su, tshin-tshiūnn “oo-á-hî tsìnn tsuí” tō khé-sī lán ài hiòng khùn-lân thiáu-tsiàn.""","""天地萬物都可以成為人類之師，就像「烏魚逆水而游」啟示著我們要向困難挑戰。"""
21711,62937,"""伊雖然穿插若庄跤倯咧，毋過泅水、拍球、唱歌、演奏樂器逐項會，真正是「烏矸仔貯豆油」，予人看袂出。""","""I sui-jiân tshīng-tshah ná tsng-kha-sông--leh, m̄-koh siû-tsuí, phah-kiû, tshiùnn-kua, ián-tsàu ga̍k-khì ta̍k hāng ē, tsin-tsiànn sī “oo kan-á té tāu-iû”, hōo lâng khuànn bē tshut.""","""他雖然衣著打扮像鄉巴佬，不過游泳、打球、唱歌、演奏樂器樣樣會，真是「黑色罐子裝上醬油」，讓人看不出來。"""
21711,62938,"""一个查某人參加歌唱比賽，主持人看伊大箍閣濟歲，就看伊無點，啥人知影伊「烏矸仔貯豆油」，歌聲袂輸聲樂家，佇網路世界大轟動。""","""Tsi̍t ê tsa-bóo-lâng tsham-ka kua-tshiùnn pí-sài, tsú-tshî-jîn khuànn i tuā-khoo koh tsē-huè, tō khuànn i bô tiám, siánn-lâng tsai-iánn i “oo kan-á té tāu-iû”, kua-siann bē-su siann-ga̍k-ka, tī bāng-lōo sè-kài tuā hong-tōng.""","""一個女人參加歌唱比賽，主持人看他肥胖年紀又大，就不看好他，誰知道「人不可貌相」，他的歌聲不輸給聲樂家，轟動了網路世界。"""
21712,62939,"""鹽水的蜂仔炮全國有名，佇元宵暝，逐家攏放蜂仔炮敬神，毋過人講「神明興，弟子窮」，𪜶逐口灶逐年攏著開幾萬箍放蜂仔炮。""","""Kiâm-tsuí ê phang-á-phàu tsuân-kok ū-miâ, tī Guân-siau-mê, ta̍k-ke lóng pàng-phang-á-phàu kìng-sîn, m̄-koh lâng kóng “sîn-bîng hing, tē-tsú kîng”, in ta̍k kháu-tsàu ta̍k-nî lóng tio̍h khai kuí-bān khoo pàng-phang-á-phàu.""","""鹽水鎮的蜂炮全國有名，在元宵節這晚，每家都放蜂炮敬神，不過有句話說「敬神耗財」，他們每家每年都得花幾萬元放蜂炮。"""
21712,62940,"""做人僫，做神嘛是僫，神明若無興就無香火、無牲醴，神明著枵腹肚；神明若興咧？「神明興，弟子窮」，煞換人枵腹肚。""","""Tsò lâng oh, tsò sîn mā sī oh, sîn-bîng nā bô hing tō bô hiunn-hué, bô sing-lé, sîn-bîng tio̍h iau pak-tóo; sîn-bîng nā  hing--leh? “Sîn-bîng hing, tē-tsú kîng”, suah uānn lâng iau pak-tóo.""","""做人難，做神也難，神明若不靈驗就沒有香火，沒有祭拜的供品，神明就得餓肚子。神明若靈驗呢？「敬神耗財」，卻輪到人餓肚子。"""
21713,63273,"""平素時伊就真𠢕膨風閣𠢕講白賊，看伊講甲喙角全泡，阮攏知影無一句是實在話，正港是「缺喙的食米粉──看現現」。""","""Pîng-sòo-sî i tō tsin gâu phòng-hong koh gâu kóng-pe̍h-tsha̍t, khuànn i kóng kah tshuì-kak tsuân pho, guán lóng tsai-iánn bô tsi̍t kù sī si̍t-tsāi-uē, tsiànn-káng sī “khih-tshuì--ê tsia̍h bí-hún──khuànn-hiān-hiān”.""","""他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。"""
21714,63141,"""阮查某囝欲嫁進前，我共伊開破講「翁仔某是相欠債」，愛互相尊重，婚姻才會久長。""","""Guán tsa-bóo-kiánn beh kè tsìn-tsîng, guá kā i khui-phuà kóng “ang-á-bóo sī sio-khiàm-tsè”, ài hōo-siong tsun-tiōng, hun-in tsiah ē kú-tn̂g.""","""我女兒出嫁前，我開導他說「夫妻是前世因果」，要互相尊重，婚姻才能長久。"""
21714,63142,"""阿美𪜶翁仔某常在咧冤家，阿美想欲離緣，逐家共伊苦勸講「翁仔某是相欠債」，愛較吞忍咧。""","""A-bí in ang-á-bóo tshiâng-tsāi teh uan-ke, A-bí siūnn-beh lī-iân, ta̍k-ke kā i khóo-khǹg kóng “ang-á-bóo sī sio-khiàm-tsè”, ài khah thun-lún--leh.""","""小美他們夫妻常常在吵架，小美想要離婚，大家勸他說「夫妻是互相欠債」，要多忍耐點。"""
21715,63143,"""少年夫妻毋免驚無家伙，人所說：「翁某若仝心，烏塗變成金」。翁仔姐相楗和齊拍拚定著會成功。""","""Siàu-liân hu-tshe m̄-bián kiann bô ke-hué, lâng sóo sueh, “Ang-bóo nā kāng-sim, oo-thôo piàn-sîng kim”. Ang-á-tsiá sio-kīng hô-tsê phah-piànn tiānn-tio̍h ē sîng-kong.""","""年輕夫妻不必擔心沒有恆產，人們說：「夫妻若同心協力，困境也能創造財富」。夫妻相互扶持合作共同努力一定能成功。"""
21716,63030,"""伊本底猶算有孝，娶某了後煞變某奴，予𪜶爸母足凊心，人咧講「翁親某親，老婆仔拋捙輪」，有影都著。""","""I pún-té iáu sǹg iú-hàu, tshuā-bóo liáu-āu suah piàn bóo-lôo, hōo in pē-bú tsiok tshìn-sim, lâng teh kóng “ang tshin bóo tshin, lāu-pô-á pha-tshia-lin”, ū-iánn to tio̍h.""","""他本來還算孝順，結婚後卻成了個懼內者，讓他父母很寒心，俗話說「娶了媳婦忘了娘」，還真是說對了。"""
21717,63274,"""雖罔是散食人，只要有志氣肯拍拚，將來嘛一定會有出脫。人講：「臭頭仔嘛會做皇帝，做總統你嘛有機會。」""","""Sui-bóng sī sàn-tsia̍h-lâng, tsí-iàu ū tsì-khì khíng phah-piànn, tsiong-lâi mā it-tīng ē ū tshut-thuat. Lâng kóng, “Tshàu-thâu-á mā ē tsò hông-tè, tsò tsóng-thóng lí mā ū ki-huē.”""","""雖然是貧窮人家，只要有志氣肯努力，將來也一定會有出息。人家說：「癩痢頭者也能做皇帝，當總統你也有機會。」"""
21718,63275,"""俗語講：「草地親家坐大位。」人客入來咱兜，無論伊的身份抑地位是啥，攏愛共好好仔招待。""","""Sio̍k-gí kóng, “Tsháu-tē tshin-ke tsē tuā-uī.” Lâng-kheh ji̍p-lâi lán tau, bô-lūn i ê sin-hūn ia̍h tē-uī sī siannh, lóng ài kā hó-hó-á tsiau-thāi.""","""俗諺說：「草地親家坐大位。」客人進來我們家，不管他的身分或地位是什麼，都要好好招待他。"""
21719,62941,"""頭一工做會計，就拄著公司年底算總數，真正親像俗語講的，「袂曉剃頭，拄著鬍鬚」。""","""Thâu tsi̍t kang tsò kuè-kè, tō tú-tio̍h kong-si nî-té sǹg tsóng-siàu, tsin-tsiànn tshin-tshiūnn sio̍k-gí kóng--ê, “bē-hiáu thì-thâu, tú-tio̍h hôo-tshiu”.""","""第一天當會計，就遇到公司年底算總帳，真是像俗語說的，「不會理髮，遇到大鬍子」。"""
21719,62942,"""伊頭一年教冊，就去教著全校上無乖的彼班，有影是「袂曉剃頭，拄著鬍鬚」。""","""I thâu tsi̍t nî kà-tsheh, tō khì kà-tio̍h tsuân-hāu siōng bô kuai ê hit pan, ū-iánn sī “bē-hiáu thì-thâu, tú-tio̍h hôo-tshiu”.""","""他第一年教書，就去教到全校最不乖的那班，真的是「不會理髮，偏遇到絡腮鬍」。"""
21720,63145,"""你有影真好命，「財子壽三字全」，予人有夠欣羨的啦！""","""Lí ū-iánn tsin hó-miā, “tsâi-tsú-siū sann jī tsuân”, hōo lâng ū-kàu him-siān--ê--lah!""","""你真的很好命，「有錢、子女多、長壽健康，三樣俱足」，讓人十分羨慕！"""
21721,63146,"""俗語講：「送伊魚，較輸教伊掠魚。」你若欲共伊鬥相共，就教伊一寡仔工夫較實在。""","""Sio̍k-gí kóng, “Sàng i hî, khah-su kà i lia̍h hî.” Lí nā beh kā i tàu-sann-kāng, tō kà i tsi̍t-kuá-á kang-hu khah si̍t-tsāi.""","""俗話說：「給他魚吃，不如教他釣魚。」你若想要幫他，就教他一些本領比較實際。"""
21722,63276,"""囡仔人若走甲傷生狂，共椅桌門窗挵甲乒乓叫，序大人就會罵囡仔若像「痟狗舂墓壙」，攏袂定著。""","""Gín-á-lâng nā tsáu kah siunn tshenn-kông, kā í-toh mn̂g-thang lòng kah pìn-piàng-kiò, sī-tuā-lâng tō ē mē gín-á ná-tshiūnn “siáu-káu tsing bōng-khòng”, lóng bē tiānn-tio̍h.""","""小孩子如果跑得很慌張，把桌椅門窗撞得聲響過大，長輩就會罵小孩子像「瘋狗撞墓穴」一樣，無法安穩下來。"""
21722,63277,"""伊䀐著有好空的穡頭通貿，曷無冗早鋪排，喝欲做就做，袂輸「痟狗舂墓壙」按呢，真正是譀甲死無人通比。""","""I siam-tio̍h ū hó-khang ê sit-thâu thang bāu, a̍h bô liōng-tsá phoo-pâi, huah beh tsò tō tsò, bē-su “siáu-káu tsing bōng-khòng” án-ne, tsin-tsiànn sī hàm kah sí-bô-lâng thang pí.""","""他若偷瞄到有好的工作可承包，尚未事先規畫，喊著要做就做，好比「瘋狗撞墓穴」這樣，真是離譜到無與倫比。"""
21723,63147,"""俗語講：「痟貪軁雞籠。」咱欲趁錢愛做正當頭路，毋通想講行歹路較好趁，煞來食免錢飯。""","""Sio̍k-gí kóng, “Siáu-tham nǹg ke-lam.” Lán beh thàn-tsînn ài tsò tsìng-tong thâu-lōo, m̄-thang siūnn-kóng kiânn pháinn-lōo khah hó thàn, suah lâi tsia̍h bián-tsînn-pn̄g.""","""俗話說：「貪婪換牢飯。」我們要賺錢得做正當工作，別以為邪門歪道賺得多，卻換來牢獄之災。"""
21723,63148,"""你毋通掠準共人詐騙好賺食，「痟貪軁雞籠」，早慢會予警察㨑去。""","""Lí m̄-thang lia̍h-tsún kā lâng tsà-phiàn hó tsuán-tsia̍h, “siáu-tham nǹg ke-lam”, tsá-bān ē hōo kíng-tshat tsang--khì.""","""你別以為詐騙別人錢賺得快，「貪婪換牢飯」，早晚會被警察逮捕。"""
21724,63149,"""里長伯仔誠熱心，見擺若欲替里民調解糾紛，伊攏會佇厝裡攢酒菜，叫雙方坐落來沓沓仔講。里長姆仔怨嘆講這真正是「做公親，貼本」，月俸都無夠納遮的開銷咧。""","""Lí-tiúnn peh--á tsiânn jia̍t-sim, kiàn-pái nā beh thè lí-bîn tiâu-kái kiù-hun, i lóng ē tī tshù--lí tshuân tsiú-tshài, kiò siang-hong tsē lo̍h-lâi ta̍uh-ta̍uh-á kóng. Lí-tiúnn ḿ--á uàn-thàn kóng tse tsin-tsiànn sī “tsò kong-tshin, thiap pún”, gue̍h-hōng to bô-kàu la̍p tsia-ê khai-siau--leh.""","""里長伯很熱心，每次為了要替里民調解糾紛，他都會在家裡準備酒菜，叫雙方坐下來好好溝通。里長太太哀怨的說「這真的是賠了夫人又折兵」，里長的月薪根本不夠支付這些費用呢。"""
21725,62944,"""伊食頭路年外，公司就倒去，老爸閣破病蹛院，面對遮爾濟變故，只好安慰家己「做牛著拖，做人著磨」，接受考驗，人生會有另外一種懸度。""","""I tsia̍h-thâu-lōo nî-guā, kong-si tō tó--khì, lāu-pē koh phuà-pēnn tuà-īnn, bīn-tuì tsiah-nī tsē piàn-kòo, tsí-hó an-uì ka-kī “tsò gû tio̍h thua, tsò lâng tio̍h buâ”, tsiap-siū khó-giām, jîn-sing ē ū līng-guā tsi̍t tsióng kuân-tōo.""","""他工作一年多，公司就倒閉，父親又生病住院，面對這麼多變故，只好安慰自己「當牛就要拖犁，當人就要承受磨難」，接受考驗，人生會有另一種高度。"""
21726,62834,"""有的人做官真清廉，過身了後，𪜶家屬的生活猶原困苦。莫怪人咧講：「做官若清廉，食飯著攪鹽。」""","""Ū ê lâng tsò-kuann tsin tshing-liâm, kuè-sin liáu-āu, in ka-sio̍k ê sing-ua̍h iu-guân khùn-khóo. Bo̍k-kuài lâng teh kóng, “Tsò-kuann nā tshing-liâm, tsia̍h-pn̄g tio̍h kiáu iâm.”""","""有些人當官很清廉，過世之後，家屬的生活依然很困苦。難怪人家說：「當官若清廉，吃飯得拌鹽。」"""
21727,62945,"""定定共伊交關生理，這改煞予伊騙足濟錢去，真正是像人講的，「做官騙厝內，做生理騙熟似」。""","""Tiānn-tiānn kā i kau-kuan sing-lí, tsit kái suah hōo i phiàn tsiok tsē tsînn khì, tsin-tsiànn sī tshiūnn lâng kóng--ê, “tsò-kuann phiàn tshù-lāi, tsò-sing-lí phiàn si̍k-sāi”.""","""常常跟他買東西照顧他的生意，這次竟被他騙走了不少錢，真的是像人家說的，「當官的矇騙家人，做生意的欺騙熟人」。"""
21727,62946,"""雖然俗語講：「做官騙厝內，做生理騙熟似。」毋過咱相信世間上嘛有足濟好官、真濟老實可靠的生理人。""","""Sui-jiân sio̍k-gí kóng, “Tsò-kuann phiàn tshù-lāi, tsò-sing-lí phiàn si̍k-sāi.” M̄-koh lán siong-sìn sè-kan-siōng mā ū tsiok tsē hó kuann, tsin tsē láu-si̍t khó-khò ê sing-lí-lâng.""","""雖然俗話說「當官的矇騙家人，做生意的欺騙熟人」，我們相信世界上也有很多好官、很多老實可靠的生意人。"""
21728,63150,"""人講：「做著歹田望下冬，娶著歹某一世人。」選對象目睭著擘予金，才袂一世人艱苦罪過。""","""Lâng kóng, “Tsò-tio̍h pháinn tshân bāng ē tang, tshuā-tio̍h pháinn bóo tsi̍t-sì-lâng.” Suán tuì-siōng ba̍k-tsiu tio̍h peh hōo kim, tsiah bē tsi̍t-sì-lâng kan-khóo-tsē-kuà.""","""人們說：「莊稼不照只一季，娶妻不照是一世。」選擇對象要睜大眼睛，才不會一輩子過得非常痛苦難過。"""
21729,63278,"""政治人物佇電視頂冤甲目降鬚聳，雙方佇鏡頭的尻川後早就閣你兄我弟矣，網路頂的支持者煞猶原吵甲袂收山，真正是「做戲的欲煞，看戲的毋煞」。""","""Tsìng-tī jîn-bu̍t tī tiān-sī-tíng uan kah ba̍k-kàng-tshiu-tshàng, siang-hong tī kiànn-thâu ê kha-tshng-āu tsá tō koh lí-hiann-guá-tī--ah, bāng-lōo-tíng ê tsi-tshî-tsiá suah iu-guân tshá kah bē-siu-suann, tsin-tsiànn sī “tsò-hì--ê beh suah, khuànn-hì--ê m̄ suah”.""","""政治人物在電視上吵得怒目相視，雙方在鏡頭後早就又稱兄道弟了，網路上的支持者卻仍吵得不可開交，真的是「演戲的要結束，看戲的卻不罷休。"""
21730,63151,"""做代誌毋通生狂，欲按怎做較好，想予清楚才開始進行，因為「張持無蝕本」。""","""Tsò tāi-tsì m̄-thang tshenn-kông,  beh án-tsuánn tsò khah hó, siūnn hōo tshing-tshó tsiah khai-sí tsìn-hîng, in-uī “tiunn-tî bô si̍h-pún”.""","""做事情不要慌張，怎麼做比較好，想清楚再開始進行，因為凡事「謹慎小心不會吃虧」。"""
21731,63152,"""叫你莫佮厝主相嚷，你干干仔欲，這馬厝主的店面無愛租你，這聲「得失土地公，飼無雞」矣乎。""","""Kiò lí mài kah tshù-tsú sio-jiáng, lí kan-kan-á beh, tsit-má tshù-tsú ê tiàm-bīn bô ài tsoo--lí, tsit-siann “tik-sit Thóo-tī-kong, tshī bô ke”--ah--honnh.""","""叫你不要和房東爭吵，你偏要，現在房東店面不租給你，這下子「得罪地主，生意做不下去」了吧。"""
21731,63153,"""咱這个單位的主管上愛人扶挺，你拄來遮上好佮伊小盤撋一下，人咧講：「得失土地公，飼無雞。」若無，伊袂予你遐好食睏。""","""Lán tsit ê tan-uī ê tsú-kuán siōng ài lâng phôo-thánn, lí tú lâi tsia siōng-hó kah i sió puânn-nuá--tsi̍t-ē, lâng teh kóng, “Tik-sit Thóo-tī-kong, tshī bô ke.” Nā-bô, i bē hōo lí hiah hó-tsia̍h-khùn.""","""我們這個單位的主管很喜歡他人奉承，你剛到這裡最好稍微去交際招呼一下，俗語說：「得罪上司，恐將吃不完兜著走。」要不然，他不會讓你有好日子過。"""
21732,63154,"""阿火叔「惜花連盆，疼囝連孫」，毋但惜查某囝，嘛足疼外孫。""","""A-hué tsik “sioh hue liân phûn, thiànn kiánn liân sun”, m̄-nā sioh tsa-bóo-kiánn, mā tsiok thiànn guā-sun.""","""阿火叔「愛屋及烏」，不但疼愛女兒，也很疼愛外孫。"""
